tweetDate,twitterId,handle,text,profileUrl,name,tweetLink,timestamp,query
Wed Nov 23 23:58:30 +0000 2016,1903712426,tassagency_en,"Turkish business, political figures to eye Crimea’s investment potential https://t.co/xHHWfyBRNc",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801575683969323008,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 13:35:32 +0000 2016,1903712426,tassagency_en,#Putin: It is necessary to show young people career growth prospects in #Russia https://t.co/VJKw4Yjt5W,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801418911870812160,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 15:28:41 +0000 2016,1903712426,tassagency_en,"#Belarus ready to host Normandy Quartet meeting in #Minsk
https://t.co/HhbKbtMo1x",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801447383980802048,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 18:58:29 +0000 2016,1903712426,tassagency_en,MP: EU Parliament resolution on combating propaganda shows liberal Europe’s weakness https://t.co/emQsWg4i9T,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801500185042059264,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 18:39:41 +0000 2016,1903712426,tassagency_en,DPR envoy: No optimism after Contact Group meeting https://t.co/O9lw8nHuvZ,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801495451438612482,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 16:15:37 +0000 2016,1903712426,tassagency_en,Diplomat says Russian-Iranian visa deal speeds up issuance process https://t.co/scjpPqxAo1,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801459197166624768,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 12:43:39 +0000 2016,1903712426,tassagency_en,"Syrian envoy says Eastern #Aleppo has no opposition, only terrorists
https://t.co/MDJLDFtbeW",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801405855048601600,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 09:08:45 +0000 2016,1903712426,tassagency_en,Russian energy minister plans to discuss #gas transit via Ukraine with #EU counterpart https://t.co/wcr9Pz3KxH,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801351773130817536,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 09:08:39 +0000 2016,1903712426,tassagency_en,"#Russia, #China implement military contracts worth $3bln in 2016
https://t.co/GPGVsuc9mu",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801351747046346752,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 10:05:38 +0000 2016,1903712426,tassagency_en,"Ex-sports minister slams #IPC criteria for #Russia's reinstatement as ‘shakedown’
https://t.co/leTzagQUwb",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801366085765304321,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 12:42:11 +0000 2016,1903712426,tassagency_en,"#France’s ex-PM castigates West for turning #Russia into ‘virtual enemy’
https://t.co/cgLOtfuyZ3",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801405484318265344,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 10:55:33 +0000 2016,1903712426,tassagency_en,"Forbes: ""@realDonaldTrump's Jewish son-in-law helped him win @WhiteHouse https://t.co/5Kj1dRPNVQ",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801378649903599616,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 10:23:27 +0000 2016,1903712426,tassagency_en,"Matviyenko: election results in #US, #Bulgaria, #Moldova indicate shifts in world politics
https://t.co/EjyHd8Tuwn",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801370572022280192,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 07:23:35 +0000 2016,1903712426,tassagency_en,"#Bashneft board to consider #Rosneft offer on Nov 24
https://t.co/wysaRxgbaK",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801325304363024389,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 10:23:19 +0000 2016,1903712426,tassagency_en,"""@KremlinRussia_E assures deployment of missiles on #Kuril Islands will not harm talks with Japan https://t.co/htnD0V99Vk",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801370536056078336,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 06:34:19 +0000 2016,1903712426,tassagency_en,Chinese military official says Moscow-Beijing relations are at best phase in history https://t.co/VNWJu7lPzc,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801312907912998912,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 05:33:30 +0000 2016,1903712426,tassagency_en,Cathay Pacific jet makes emergency landing in Russia en route from Hong Kong to London https://t.co/hZH38FNS6R,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801297603522654208,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 10:51:55 +0000 2016,1903712426,tassagency_en,"Bordeaux’s Mayor says #France should work towards constructive dialogue with #Russia
https://t.co/blKAn6Ysiq",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801377736325525504,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 12:13:25 +0000 2016,1903712426,tassagency_en,Damascus against proposals to create autonomous areas in Syria — envoy https://t.co/g3bmz3bPbq,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801398243364139009,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 12:28:02 +0000 2016,1903712426,tassagency_en,"#Putin sets task of making #Russia magnet for world’s best scientists
https://t.co/cgLOtfuyZ3",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801401921588396032,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 08:10:02 +0000 2016,1903712426,tassagency_en,"Security subgroup on #Donbass settlement gathers for meeting in #Minsk
https://t.co/e108nY6Qeo",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801336993741438976,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 11:25:02 +0000 2016,1903712426,tassagency_en,"Fire reported in Moscow’s luxury downtown department store, evacuation underway https://t.co/ALERHRnCgZ",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801386070910844929,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 07:50:29 +0000 2016,1903712426,tassagency_en,"#SCO hopes work with #UN to continue under new UN Secretary General
https://t.co/rlCeXTTEfX",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801332074535907328,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 08:22:05 +0000 2016,1903712426,tassagency_en,"#Russia-#China military cooperation consolidates peace in Eurasia - Russian defense minister
https://t.co/XYITIOIo6z",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801340025862586368,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 10:22:05 +0000 2016,1903712426,tassagency_en,@KremlinRussia_E does not expect quick restoration of Russia-US ties https://t.co/WTWo2PPsa6,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801370226709381120,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 13:03:26 +0000 2016,1903712426,tassagency_en,Moscow and Washington seek extradition of Russian citizen accused of #cyberattacks https://t.co/Ewyah7S4ZC,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801410832152281088,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 00:52:42 +0000 2016,1903712426,tassagency_en,"Iran, Russia sign agreement on simpler rules of visa issuance for tour groups
https://t.co/wcYkxJGEca",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801226936181813248,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 01:58:11 +0000 2016,1903712426,tassagency_en,"Latvian MEP warns resolution on Russian propaganda going beyond red line
https://t.co/RSelQfsBZQ",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801243414947774464,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 20:34:57 +0000 2016,1903712426,tassagency_en,"Putin urges better interaction between investors and state in tourist sector
https://t.co/XxpJ2l4Czw",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801162073560391680,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 14:34:58 +0000 2016,1903712426,tassagency_en,Socially-oriented NGOs to enjoy government support https://t.co/9LjInSPpcJ,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801071478372466688,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 14:51:53 +0000 2016,1903712426,tassagency_en,5.7 magnitude #earthquake hits Japan https://t.co/rU49rmVpyU,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801075736983568385,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 14:05:48 +0000 2016,1903712426,tassagency_en,Russia’s advanced Armata tank has no rivals worldwide — army commander https://t.co/KXBDCk1IT7,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801064140076969985,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 17:35:33 +0000 2016,1903712426,tassagency_en,"Lavrov, Kerry discuss ways of Syrian settlement https://t.co/P5OBveSc9o",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801116926068060161,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 21:50:58 +0000 2016,1903712426,tassagency_en,"Reconciliation agreements signed with 4 more Syrian settlements — Russian Defense Ministry
https://t.co/FHEhOCNEux",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801181200345923584,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 17:06:02 +0000 2016,1903712426,tassagency_en,Ten questions for James Bond movie buffs when Sean Connery played agent 007 https://t.co/JjP6uMoY2b,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801109496022110208,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 17:52:43 +0000 2016,1903712426,tassagency_en,"Elderly woman to receive $3,139 compensation from IKEA for leg injury https://t.co/nHnI54URS7",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801121246561914880,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 15:10:47 +0000 2016,1903712426,tassagency_en,Lavrov says Moscow and Minsk are ‘true allies’ https://t.co/rKrSQpW1wo,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801080492263096320,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 23:40:42 +0000 2016,1903712426,tassagency_en,"Putin to discuss technology development strategy at Science Council session
https://t.co/eDd02NSvQv",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801208816339652610,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 03:52:40 +0000 2016,1903712426,tassagency_en,"Russia to cope with any sanctions, says Shanghai Cooperation Org official
https://t.co/whKwqjgukG",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801272228285452288,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 21:20:00 +0000 2016,1903712426,tassagency_en,"Latvia President : children of non-citizens born in country should be granted citizenship
https://t.co/4nwUII7nie",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801173410025996288,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 16:01:07 +0000 2016,1903712426,tassagency_en,EU may freeze membership talks with Turkey — source https://t.co/taz3DCOBO4,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801093159296139264,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Wed Nov 23 04:12:00 +0000 2016,1903712426,tassagency_en,"Russian Defense Minister discussing security problems, defense cooperation in Beijing
https://t.co/VQB0du2TKv",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801277093439041536,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 13:50:04 +0000 2016,1903712426,tassagency_en,"New #Su-30, #Il-38 planes and other top picks of the Russian #Navy this year https://t.co/Cg230ESJb8",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801060181522219008,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 20:55:00 +0000 2016,1903712426,tassagency_en,"CSKA Moskva-Bayer Leverkusen football match ends in 1-1 draw
https://t.co/zyngX1of8O",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801167118867673088,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 16:29:12 +0000 2016,1903712426,tassagency_en,Russian scientist does not rule out oases with primitive life forms on #Mars https://t.co/4lpr7oCbvP,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801100224965939200,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 15:40:16 +0000 2016,1903712426,tassagency_en,Russian Defense Ministry says US creates security threat with its armaments in Europe https://t.co/JwjK2rUFxC,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801087912448294913,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 08:44:43 +0000 2016,1903712426,tassagency_en,Russian finance minister warns #investment risks are still high https://t.co/rwPnM9WKRn,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/800983337175285760,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 10:05:51 +0000 2016,1903712426,tassagency_en,Businessman #Bout jailed in US hopes for Russian government assisstance https://t.co/bid9sn2kmi,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801003752157220864,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 10:50:57 +0000 2016,1903712426,tassagency_en,Russia’s first expedition to #Moon may last two weeks — space institute https://t.co/rafS4DtLp2,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801015103327830016,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 10:40:40 +0000 2016,1903712426,tassagency_en,First manned expedition may fly to #Mars in 2040-2050 — Russia’s space institute https://t.co/QHqinqMgxq,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801012515190751232,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 10:31:37 +0000 2016,1903712426,tassagency_en,Lavrov sees no possibility for Normandy Four meeting https://t.co/PRl7vgWJZq,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801010238463901696,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 10:02:09 +0000 2016,1903712426,tassagency_en,Lavrov calls abduction of Russian military in Crimea by Ukraine provocation https://t.co/JitAfyiYUv,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801002822556852225,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 08:52:21 +0000 2016,1903712426,tassagency_en,"Russia looking into all options for supporting #Syria, Russian deputy PM @DRogozin says https://t.co/jqKBz0lU59",https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/800985257398960128,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 12:33:52 +0000 2016,1903712426,tassagency_en,Russia expects to receive funds from Rosneft privatization in 2016 — minister https://t.co/38NhouXud5,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801041001565470721,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 10:11:23 +0000 2016,1903712426,tassagency_en,@KremlinRussia_E confirms #Putin will deliver state of the nation address on December 1 https://t.co/NlFC2CRwTP,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801005146826244096,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 13:11:14 +0000 2016,1903712426,tassagency_en,China interested in purchasing Russia’s Arctic-designated #helicopters https://t.co/SmV0TGqodf,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801050408265412608,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
Tue Nov 22 11:29:14 +0000 2016,1903712426,tassagency_en,Putin to meet with new #UN chief this week — Kremlin https://t.co/L09WD5Y1xt,https://twitter.com/tassagency_en,TASS,https://twitter.com/tassagency_en/status/801024737258434560,2023-05-03T02:32:09.152Z,https://twitter.com/search?q=from%3Atassagency_en%20since%3A2016-07-20%20until%3A2016-11-24&src=typed_query&f=live
